alpha,确定性判断的错误率,决策总代价,平均代价,综合错误率,正确率,f1,边界域错误率,边界域首选项错误率,边界域次选项错误率,边界域比例
0,0,11.8173045845095,0.393910152816984,0.433333333333333,0.566666666666667,0.291767020672573,0,0,0,0
0,0,11.8173045845095,0.393910152816984,0.433333333333333,0.566666666666667,0.291767020672573,0,0,0,0
0,0,10.9116199682384,0.363720665607946,0.392857142857143,0.607142857142857,0.291767020672573,0,0,0,0
5,0.392857142857143,11.3801028567828,0.37933676189276,0.4,0.6,0.353544748294353,0.5,1,0.5,0.0666666666666667
10,0.384615384615385,11.7859541842444,0.392865139474813,0.4,0.6,0.365823178171814,0.5,0.75,0.75,0.133333333333333
15,0.36,11.7366314603561,0.391221048678536,0.4,0.6,0.371210297400166,0.6,0.8,0.8,0.166666666666667
20,0.375,11.2515268162522,0.375050893875074,0.4,0.6,0.371210297400166,0.5,0.666666666666667,0.833333333333333,0.2
25,0.7,14.6246015327972,0.487486717759906,0.4,0.6,0.394730145087406,0.25,0.3,0.95,0.666666666666667
30,0.7,14.6246015327972,0.487486717759906,0.4,0.6,0.394730145087406,0.25,0.3,0.95,0.666666666666667
35,0.7,14.6246015327972,0.487486717759906,0.4,0.6,0.394730145087406,0.25,0.3,0.95,0.666666666666667
40,0.7,14.6246015327972,0.487486717759906,0.4,0.6,0.394730145087406,0.25,0.3,0.95,0.666666666666667
45,0.7,14.6246015327972,0.487486717759906,0.4,0.6,0.394730145087406,0.25,0.3,0.95,0.666666666666667
50,0.7,14.6246015327972,0.487486717759906,0.4,0.6,0.394730145087406,0.25,0.3,0.95,0.666666666666667
55,0.7,14.6246015327972,0.487486717759906,0.4,0.6,0.394730145087406,0.25,0.3,0.95,0.666666666666667
60,0.7,14.6246015327972,0.487486717759906,0.4,0.6,0.394730145087406,0.25,0.3,0.95,0.666666666666667
65,0.7,14.6246015327972,0.487486717759906,0.4,0.6,0.394730145087406,0.25,0.3,0.95,0.666666666666667
70,0.666666666666667,14.7109626612975,0.490365422043251,0.4,0.6,0.403772838958329,0.285714285714286,0.333333333333333,0.952380952380952,0.7
75,0.571428571428571,14.3624812643049,0.47874937547683,0.4,0.6,0.464587441803319,0.347826086956522,0.391304347826087,0.956521739130435,0.766666666666667
80,NaN,12.5373358795283,0.417911195984276,0.4,0.6,0.599971906994124,0.4,0.433333333333333,0.966666666666667,1
85,NaN,12.5373358795283,0.417911195984276,0.4,0.6,0.599971906994124,0.4,0.433333333333333,0.966666666666667,1
90,NaN,12.5373358795283,0.417911195984276,0.4,0.6,0.599971906994124,0.4,0.433333333333333,0.966666666666667,1
95,NaN,12.5373358795283,0.417911195984276,0.4,0.6,0.599971906994124,0.4,0.433333333333333,0.966666666666667,1
100,NaN,12.5373358795283,0.417911195984276,0.4,0.6,0.599971906994124,0.4,0.433333333333333,0.966666666666667,1
