alpha,确定性判断的错误率,决策总代价,平均代价,综合错误率,正确率,f1,边界域错误率,边界域首选项错误率,边界域次选项错误率,边界域比例
0,0,17.2259086613613,0.202657748957191,0.270588235294118,0.729411764705882,0.725874391384262,0,0,0,0
0,0,17.4651475363085,0.205472323956571,0.258823529411765,0.741176470588235,0.736989821268107,0,0,0,0
0,0,18.2473090347846,0.214674223938643,0.258823529411765,0.741176470588235,0.736989821268107,0,0,0,0
5,0.233766233766234,16.5556405994535,0.194772242346512,0.211764705882353,0.788235294117647,0.787009722130102,0,0.625,0.375,0.0941176470588235
10,0.22972972972973,15.779015641377,0.185635478133848,0.211764705882353,0.788235294117647,0.794109342579997,0.0909090909090909,0.545454545454545,0.545454545454545,0.129411764705882
15,0.220588235294118,14.0625516863775,0.165441784545617,0.211764705882353,0.788235294117647,0.810334038789877,0.176470588235294,0.470588235294118,0.705882352941177,0.2
20,0.220588235294118,14.0597234515992,0.165408511195285,0.211764705882353,0.788235294117647,0.810334038789877,0.176470588235294,0.470588235294118,0.705882352941177,0.2
25,0.222222222222222,14.4994173236751,0.170581380278531,0.2,0.8,0.823594040491948,0.136363636363636,0.409090909090909,0.727272727272727,0.258823529411765
30,0.203389830508475,15.0303749909481,0.176827941069977,0.2,0.8,0.842280705235315,0.192307692307692,0.423076923076923,0.769230769230769,0.305882352941176
35,0.192307692307692,16.0776035369156,0.189148276904889,0.2,0.8,0.865207139141807,0.212121212121212,0.393939393939394,0.818181818181818,0.388235294117647
40,0.216216216216216,16.1530281524239,0.190035625322634,0.188235294117647,0.811764705882353,0.888288893013248,0.166666666666667,0.3125,0.854166666666667,0.564705882352941
45,0.216216216216216,16.1530281524239,0.190035625322634,0.188235294117647,0.811764705882353,0.888288893013248,0.166666666666667,0.3125,0.854166666666667,0.564705882352941
50,0.216216216216216,16.1530281524239,0.190035625322634,0.188235294117647,0.811764705882353,0.888288893013248,0.166666666666667,0.3125,0.854166666666667,0.564705882352941
55,0.216216216216216,16.1530281524239,0.190035625322634,0.188235294117647,0.811764705882353,0.888288893013248,0.166666666666667,0.3125,0.854166666666667,0.564705882352941
60,0.235294117647059,16.4942041030974,0.19404946003644,0.188235294117647,0.811764705882353,0.888288893013248,0.156862745098039,0.294117647058824,0.862745098039216,0.6
65,NaN,18.9000010452605,0.222352953473653,0.129411764705882,0.870588235294118,0.999994285749234,0.129411764705882,0.270588235294118,0.858823529411765,1
70,NaN,18.9000010452605,0.222352953473653,0.129411764705882,0.870588235294118,0.999994285749234,0.129411764705882,0.270588235294118,0.858823529411765,1
75,NaN,18.9000010452605,0.222352953473653,0.129411764705882,0.870588235294118,0.999994285749234,0.129411764705882,0.270588235294118,0.858823529411765,1
80,NaN,18.9000010452605,0.222352953473653,0.129411764705882,0.870588235294118,0.999994285749234,0.129411764705882,0.270588235294118,0.858823529411765,1
85,NaN,18.9000010452605,0.222352953473653,0.129411764705882,0.870588235294118,0.999994285749234,0.129411764705882,0.270588235294118,0.858823529411765,1
90,NaN,18.9000010452605,0.222352953473653,0.129411764705882,0.870588235294118,0.999994285749234,0.129411764705882,0.270588235294118,0.858823529411765,1
95,NaN,18.9000010452605,0.222352953473653,0.129411764705882,0.870588235294118,0.999994285749234,0.129411764705882,0.270588235294118,0.858823529411765,1
100,NaN,18.9000010452605,0.222352953473653,0.129411764705882,0.870588235294118,0.999994285749234,0.129411764705882,0.270588235294118,0.858823529411765,1
