alpha,确定性判断的错误率,决策总代价,平均代价,综合错误率,正确率,f1,边界域错误率,边界域首选项错误率,边界域次选项错误率,边界域比例
0,0,4.44214072951681,0.123392798042134,0.194444444444444,0.805555555555556,0.808210867768412,0,0,0,0
0,0,4.64771663014444,0.129103239726234,0.194444444444444,0.805555555555556,0.805481107658258,0,0,0,0
0,0,2.28842691049719,0.0635674141804774,0.117647058823529,0.882352941176471,0.83368785729889,0,0,0,0
5,0.181818181818182,4.55049950647424,0.126402764068729,0.194444444444444,0.805555555555556,0.827702506087978,0.333333333333333,0.333333333333333,1,0.0833333333333333
10,0.2,4.61947613923645,0.128318781645457,0.194444444444444,0.805555555555556,0.827702506087978,0.166666666666667,0.166666666666667,1,0.166666666666667
15,0.2,4.61947613923645,0.128318781645457,0.194444444444444,0.805555555555556,0.827702506087978,0.166666666666667,0.166666666666667,1,0.166666666666667
20,0.206896551724138,4.69325586447563,0.130368218457657,0.194444444444444,0.805555555555556,0.827702506087978,0.142857142857143,0.142857142857143,1,0.194444444444444
25,0.192307692307692,4.44194771288691,0.123387436469081,0.194444444444444,0.805555555555556,0.849923850771051,0.2,0.2,1,0.277777777777778
30,0.208333333333333,4.41748076829025,0.122707799119174,0.194444444444444,0.805555555555556,0.849923850771051,0.166666666666667,0.166666666666667,1,0.333333333333333
35,0.136363636363636,3.49172068428141,0.0969922412300393,0.138888888888889,0.861111111111111,0.927433267654368,0.142857142857143,0.285714285714286,0.857142857142857,0.388888888888889
40,0.136363636363636,3.47664586058943,0.0965734961274842,0.138888888888889,0.861111111111111,0.927433267654368,0.142857142857143,0.285714285714286,0.857142857142857,0.388888888888889
45,0.105263157894737,3.62986563052257,0.100829600847849,0.138888888888889,0.861111111111111,0.949919475332313,0.176470588235294,0.294117647058824,0.882352941176471,0.472222222222222
50,NaN,3.42067968340069,0.0950188800944637,0.138888888888889,0.861111111111111,0.999946669888665,0.138888888888889,0.194444444444444,0.944444444444444,1
55,NaN,3.42067968340069,0.0950188800944637,0.138888888888889,0.861111111111111,0.999946669888665,0.138888888888889,0.194444444444444,0.944444444444444,1
60,NaN,3.42067968340069,0.0950188800944637,0.138888888888889,0.861111111111111,0.999946669888665,0.138888888888889,0.194444444444444,0.944444444444444,1
65,NaN,3.42067968340069,0.0950188800944637,0.138888888888889,0.861111111111111,0.999946669888665,0.138888888888889,0.194444444444444,0.944444444444444,1
70,NaN,3.42067968340069,0.0950188800944637,0.138888888888889,0.861111111111111,0.999946669888665,0.138888888888889,0.194444444444444,0.944444444444444,1
75,NaN,3.42067968340069,0.0950188800944637,0.138888888888889,0.861111111111111,0.999946669888665,0.138888888888889,0.194444444444444,0.944444444444444,1
80,NaN,3.42067968340069,0.0950188800944637,0.138888888888889,0.861111111111111,0.999946669888665,0.138888888888889,0.194444444444444,0.944444444444444,1
85,NaN,3.42067968340069,0.0950188800944637,0.138888888888889,0.861111111111111,0.999946669888665,0.138888888888889,0.194444444444444,0.944444444444444,1
90,NaN,3.42067968340069,0.0950188800944637,0.138888888888889,0.861111111111111,0.999946669888665,0.138888888888889,0.194444444444444,0.944444444444444,1
95,NaN,3.42067968340069,0.0950188800944637,0.138888888888889,0.861111111111111,0.999946669888665,0.138888888888889,0.194444444444444,0.944444444444444,1
100,NaN,3.42067968340069,0.0950188800944637,0.138888888888889,0.861111111111111,0.999946669888665,0.138888888888889,0.194444444444444,0.944444444444444,1
