alpha,确定性判断的错误率,决策总代价,平均代价,综合错误率,正确率,f1,边界域错误率,边界域首选项错误率,边界域次选项错误率,边界域比例
0,0,13.5474728861569,0.451582429538562,0.433333333333333,0.566666666666667,0.293375074219177,0,0,0,0
0,0,14.1405358132871,0.471351193776237,0.433333333333333,0.566666666666667,0.339180691635241,0,0,0,0
0,0,14.5259127483461,0.484197091611538,0.433333333333333,0.566666666666667,0.339180691635241,0,0,0,0
5,0.392857142857143,12.8568531772026,0.42856177257342,0.433333333333333,0.566666666666667,0.362369936508186,1,1,1,0.0666666666666667
10,0.37037037037037,12.6770415447604,0.422568051492013,0.433333333333333,0.566666666666667,0.372400026575459,1,1,1,0.1
15,0.6,15.5665017537866,0.518883391792886,0.433333333333333,0.566666666666667,0.376197776999467,0.266666666666667,0.266666666666667,1,0.5
20,0.6,15.5665017537866,0.518883391792886,0.433333333333333,0.566666666666667,0.376197776999467,0.266666666666667,0.266666666666667,1,0.5
25,0.6,15.5665017537866,0.518883391792886,0.433333333333333,0.566666666666667,0.376197776999467,0.266666666666667,0.266666666666667,1,0.5
30,0.6,15.5665017537866,0.518883391792886,0.433333333333333,0.566666666666667,0.376197776999467,0.266666666666667,0.266666666666667,1,0.5
35,0.6,15.5665017537866,0.518883391792886,0.433333333333333,0.566666666666667,0.376197776999467,0.266666666666667,0.266666666666667,1,0.5
40,0.6,15.5665017537866,0.518883391792886,0.433333333333333,0.566666666666667,0.376197776999467,0.266666666666667,0.266666666666667,1,0.5
45,0.6,15.5665017537866,0.518883391792886,0.433333333333333,0.566666666666667,0.376197776999467,0.266666666666667,0.266666666666667,1,0.5
50,0.6,15.5343906283009,0.517813020943363,0.433333333333333,0.566666666666667,0.376197776999467,0.266666666666667,0.266666666666667,1,0.5
55,0.538461538461538,14.4698892357755,0.482329641192517,0.4,0.6,0.424825093100594,0.294117647058823,0.352941176470588,0.941176470588235,0.566666666666667
60,0.666666666666667,14.3685490638478,0.478951635461592,0.4,0.6,0.429863027168008,0.285714285714286,0.333333333333333,0.952380952380952,0.7
65,0.666666666666667,14.3685490638478,0.478951635461592,0.4,0.6,0.429863027168008,0.285714285714286,0.333333333333333,0.952380952380952,0.7
70,0.666666666666667,14.351516345828,0.478383878194267,0.4,0.6,0.429863027168008,0.285714285714286,0.333333333333333,0.952380952380952,0.7
75,NaN,12.1997913760326,0.406659712534422,0.333333333333333,0.666666666666667,0.799958669675305,0.333333333333333,0.433333333333333,0.9,1
80,NaN,12.1997913760326,0.406659712534422,0.333333333333333,0.666666666666667,0.799958669675305,0.333333333333333,0.433333333333333,0.9,1
85,NaN,12.1997913760326,0.406659712534422,0.333333333333333,0.666666666666667,0.799958669675305,0.333333333333333,0.433333333333333,0.9,1
90,NaN,12.1997913760326,0.406659712534422,0.333333333333333,0.666666666666667,0.799958669675305,0.333333333333333,0.433333333333333,0.9,1
95,NaN,12.1997913760326,0.406659712534422,0.333333333333333,0.666666666666667,0.799958669675305,0.333333333333333,0.433333333333333,0.9,1
100,NaN,12.1997913760326,0.406659712534422,0.333333333333333,0.666666666666667,0.799958669675305,0.333333333333333,0.433333333333333,0.9,1
