alpha,确定性判断的错误率,决策总代价,平均代价,综合错误率,正确率,f1,边界域错误率,边界域首选项错误率,边界域次选项错误率,边界域比例
0,0,18.7760802195001,0.189657375954546,0.171717171717172,0.828282828282828,0.833481068782848,0,0,0,0
0,0,18.349072040806,0.185344162028344,0.161616161616162,0.838383838383838,0.84377501059374,0,0,0,0
0,0,18.9282603288249,0.191194548776009,0.161616161616162,0.838383838383838,0.840396226929075,0,0,0,0
5,0.152173913043478,18.5396727901064,0.187269422122287,0.161616161616162,0.838383838383838,0.862650306630865,0.285714285714286,0.428571428571429,0.857142857142857,0.0707070707070707
10,0.147727272727273,18.8808712523507,0.190715871235865,0.161616161616162,0.838383838383838,0.8698278528389,0.272727272727273,0.363636363636364,0.909090909090909,0.111111111111111
15,0.144578313253012,18.8793758327099,0.190700765986969,0.161616161616162,0.838383838383838,0.877336542708044,0.25,0.3125,0.9375,0.161616161616162
20,0.157894736842105,19.0085325162767,0.19200537895229,0.161616161616162,0.838383838383838,0.877336542708044,0.173913043478261,0.217391304347826,0.956521739130435,0.232323232323232
25,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
30,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
35,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
40,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
45,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
50,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
55,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
60,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
65,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
70,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
75,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
80,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
85,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
90,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
95,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
100,NaN,17.5179229375742,0.176948716541153,0.151515151515151,0.848484848484849,0.999986403511829,0.151515151515151,0.171717171717172,0.97979797979798,1
