alpha,确定性判断的错误率,决策总代价,平均代价,综合错误率,正确率,f1,边界域错误率,边界域首选项错误率,边界域次选项错误率,边界域比例
0,0,47.8432471408601,0.368024978006616,0.476923076923077,0.523076923076923,0.553638226500207,0,0,0,0
0,0,48.4491283221923,0.372685602478402,0.446153846153846,0.553846153846154,0.596658362045373,0,0,0,0
0,0,46.7023220873566,0.359248631441204,0.4453125,0.5546875,0.587841886102044,0,0,0,0
5,0.478991596638655,46.949964828342,0.361153575602631,0.476923076923077,0.523076923076923,0.569517672223964,0.454545454545455,0.454545454545455,1,0.0846153846153846
10,0.487179487179487,47.1708765812161,0.362852896778585,0.476923076923077,0.523076923076923,0.569517672223964,0.384615384615385,0.384615384615385,1,0.1
15,0.543689320388349,47.5833295003,0.366025611540769,0.476923076923077,0.523076923076923,0.574512383443439,0.222222222222222,0.222222222222222,1,0.207692307692308
20,0.543689320388349,47.5833295003,0.366025611540769,0.476923076923077,0.523076923076923,0.574512383443439,0.222222222222222,0.222222222222222,1,0.207692307692308
25,0.494623655913978,46.2132837906927,0.355486798389944,0.423076923076923,0.576923076923077,0.650851529574872,0.243243243243243,0.432432432432432,0.810810810810811,0.284615384615385
30,0.483516483516483,45.8581259961854,0.352754815355272,0.423076923076923,0.576923076923077,0.660373220335242,0.282051282051282,0.461538461538462,0.82051282051282,0.3
35,0.5,45.6186832806557,0.350912948312736,0.423076923076923,0.576923076923077,0.667825489725917,0.282608695652174,0.434782608695652,0.847826086956522,0.353846153846154
40,0.480519480519481,43.5659485579361,0.335122681214893,0.415384615384615,0.584615384615385,0.700848195331175,0.320754716981132,0.471698113207547,0.849056603773585,0.407692307692308
45,0.464788732394366,42.1414334300347,0.324164872538729,0.4,0.6,0.730361915252241,0.322033898305085,0.491525423728814,0.830508474576271,0.453846153846154
50,0.483333333333333,41.5290932742382,0.319454563647986,0.4,0.6,0.750018620315431,0.328571428571429,0.471428571428571,0.857142857142857,0.538461538461538
55,0.46551724137931,41.7605157158509,0.321234736275776,0.4,0.6,0.770047598540779,0.347222222222222,0.486111111111111,0.861111111111111,0.553846153846154
60,0.533333333333333,41.3084514215558,0.317757318627352,0.392307692307692,0.607692307692308,0.791220526707293,0.317647058823529,0.447058823529412,0.870588235294118,0.653846153846154
65,0.533333333333333,41.3084514215558,0.317757318627352,0.392307692307692,0.607692307692308,0.791220526707293,0.317647058823529,0.447058823529412,0.870588235294118,0.653846153846154
70,0.552631578947368,40.3052238992702,0.31004018384054,0.392307692307692,0.607692307692308,0.811059037683013,0.326086956521739,0.445652173913043,0.880434782608696,0.707692307692308
75,0.5625,39.0814071993977,0.300626209226136,0.392307692307692,0.607692307692308,0.834110001265219,0.336734693877551,0.448979591836735,0.887755102040816,0.753846153846154
80,NaN,32.3881338803568,0.24913949138736,0.361538461538462,0.638461538461538,0.999994697498199,0.361538461538462,0.476923076923077,0.884615384615385,1
85,NaN,32.3881338803568,0.24913949138736,0.361538461538462,0.638461538461538,0.999994697498199,0.361538461538462,0.476923076923077,0.884615384615385,1
90,NaN,32.3881338803568,0.24913949138736,0.361538461538462,0.638461538461538,0.999994697498199,0.361538461538462,0.476923076923077,0.884615384615385,1
95,NaN,32.3881338803568,0.24913949138736,0.361538461538462,0.638461538461538,0.999994697498199,0.361538461538462,0.476923076923077,0.884615384615385,1
100,NaN,32.3881338803568,0.24913949138736,0.361538461538462,0.638461538461538,0.999994697498199,0.361538461538462,0.476923076923077,0.884615384615385,1
