alpha,确定性判断的错误率,决策总代价,平均代价,综合错误率,正确率,f1,边界域错误率,边界域首选项错误率,边界域次选项错误率,边界域比例
0,0,313.29450691279,0.306550398153415,0.332681017612524,0.667318982387476,0.650890218336663,0,0,0,0
0,0,390.828095436539,0.382414966180566,0.350293542074364,0.649706457925636,0.631923752827629,0,0,0,0
0,0,306.23437462413,0.29964224522909,0.343373493975904,0.656626506024096,0.63055124438743,0,0,0,0
5,0.314432989690722,315.728113778819,0.308931618178883,0.327788649706458,0.672211350293542,0.671576206558041,0.576923076923077,0.673076923076923,0.903846153846154,0.050880626223092
10,0.29923830250272,314.0766248548,0.307315679897065,0.325831702544031,0.674168297455969,0.688801267069312,0.563106796116505,0.631067961165049,0.932038834951456,0.100782778864971
15,0.282583621683968,310.088692515443,0.303413593459337,0.324853228962818,0.675146771037182,0.71157154756523,0.561290322580645,0.612903225806452,0.948387096774194,0.151663405088063
20,0.272058823529412,307.795660340894,0.301169922055669,0.320939334637965,0.679060665362035,0.730109176691512,0.514563106796116,0.572815533980582,0.941747572815534,0.201565557729941
25,0.254901960784314,295.988315470904,0.28961674703611,0.319960861056751,0.680039138943249,0.756622907783914,0.513618677042802,0.56420233463035,0.949416342412451,0.25146771037182
30,0.2296918767507,279.249591223287,0.273238347576602,0.314090019569472,0.685909980430528,0.786708957277141,0.50974025974026,0.571428571428571,0.938311688311688,0.301369863013699
35,0.205438066465257,270.112154594393,0.264297607235218,0.314090019569472,0.685909980430528,0.814353935187491,0.513888888888889,0.566666666666667,0.947222222222222,0.352250489236791
40,0.192434210526316,264.053348762178,0.258369225794694,0.314090019569472,0.685909980430528,0.837149811471287,0.492753623188406,0.538647342995169,0.954106280193237,0.405088062622309
45,NaN,264.008612776797,0.25832545281487,0.302348336594912,0.697651663405088,0.999998156535423,0.302348336594912,0.332681017612524,0.969667318982387,1
50,NaN,264.008612776797,0.25832545281487,0.302348336594912,0.697651663405088,0.999998156535423,0.302348336594912,0.332681017612524,0.969667318982387,1
55,NaN,264.008612776797,0.25832545281487,0.302348336594912,0.697651663405088,0.999998156535423,0.302348336594912,0.332681017612524,0.969667318982387,1
60,NaN,264.008612776797,0.25832545281487,0.302348336594912,0.697651663405088,0.999998156535423,0.302348336594912,0.332681017612524,0.969667318982387,1
65,NaN,264.008612776797,0.25832545281487,0.302348336594912,0.697651663405088,0.999998156535423,0.302348336594912,0.332681017612524,0.969667318982387,1
70,NaN,264.008612776797,0.25832545281487,0.302348336594912,0.697651663405088,0.999998156535423,0.302348336594912,0.332681017612524,0.969667318982387,1
75,NaN,264.008612776797,0.25832545281487,0.302348336594912,0.697651663405088,0.999998156535423,0.302348336594912,0.332681017612524,0.969667318982387,1
80,NaN,264.008612776797,0.25832545281487,0.302348336594912,0.697651663405088,0.999998156535423,0.302348336594912,0.332681017612524,0.969667318982387,1
85,NaN,264.008612776797,0.25832545281487,0.302348336594912,0.697651663405088,0.999998156535423,0.302348336594912,0.332681017612524,0.969667318982387,1
90,NaN,264.008612776797,0.25832545281487,0.302348336594912,0.697651663405088,0.999998156535423,0.302348336594912,0.332681017612524,0.969667318982387,1
95,NaN,264.008612776797,0.25832545281487,0.302348336594912,0.697651663405088,0.999998156535423,0.302348336594912,0.332681017612524,0.969667318982387,1
100,NaN,264.008612776797,0.25832545281487,0.302348336594912,0.697651663405088,0.999998156535423,0.302348336594912,0.332681017612524,0.969667318982387,1
