alpha,确定性判断的错误率,决策总代价,平均代价,综合错误率,正确率,f1,边界域错误率,边界域首选项错误率,边界域次选项错误率,边界域比例
0,0,12.1530985827799,0.405103286092663,0.433333333333333,0.566666666666667,0.238678050299864,0,0,0,0
0,0,11.8588150520581,0.395293835068604,0.4,0.6,0.438658432149011,0,0,0,0
0,0,11.7662498504612,0.392208328348705,0.347826086956522,0.652173913043478,0.47361213964946,0,0,0,0
5,0.444444444444444,12.5085530152227,0.416951767174089,0.4,0.6,0.283428500242661,0,0.333333333333333,0.666666666666667,0.1
10,0.444444444444444,12.5063439634518,0.416878132115061,0.4,0.6,0.283428500242661,0,0.333333333333333,0.666666666666667,0.1
15,0.4,11.9408982322934,0.398029941076445,0.366666666666667,0.633333333333333,0.486947136411619,0.2,0.6,0.6,0.166666666666667
20,0.416666666666667,11.824542014614,0.394151400487134,0.366666666666667,0.633333333333333,0.486947136411619,0.166666666666667,0.5,0.666666666666667,0.2
25,0.409090909090909,12.1904394406221,0.40634798135407,0.366666666666667,0.633333333333333,0.518304261555477,0.25,0.5,0.75,0.266666666666667
30,0.380952380952381,11.7159803961917,0.390532679873056,0.366666666666667,0.633333333333333,0.536504765836512,0.333333333333333,0.555555555555556,0.777777777777778,0.3
35,0.555555555555556,11.9644266927228,0.398814223090759,0.366666666666667,0.633333333333333,0.548208163380707,0.285714285714286,0.380952380952381,0.904761904761905,0.7
40,0.555555555555556,11.9644266927228,0.398814223090759,0.366666666666667,0.633333333333333,0.548208163380707,0.285714285714286,0.380952380952381,0.904761904761905,0.7
45,0.555555555555556,11.9644266927228,0.398814223090759,0.366666666666667,0.633333333333333,0.548208163380707,0.285714285714286,0.380952380952381,0.904761904761905,0.7
50,0.555555555555556,11.9644266927228,0.398814223090759,0.366666666666667,0.633333333333333,0.548208163380707,0.285714285714286,0.380952380952381,0.904761904761905,0.7
55,0.555555555555556,11.9644266927228,0.398814223090759,0.366666666666667,0.633333333333333,0.548208163380707,0.285714285714286,0.380952380952381,0.904761904761905,0.7
60,0.555555555555556,11.9644266927228,0.398814223090759,0.366666666666667,0.633333333333333,0.548208163380707,0.285714285714286,0.380952380952381,0.904761904761905,0.7
65,0.555555555555556,11.9644266927228,0.398814223090759,0.366666666666667,0.633333333333333,0.548208163380707,0.285714285714286,0.380952380952381,0.904761904761905,0.7
70,0.555555555555556,11.7521535334556,0.391738451115185,0.366666666666667,0.633333333333333,0.548208163380707,0.285714285714286,0.380952380952381,0.904761904761905,0.7
75,NaN,11.3906360164121,0.379687867213735,0.3,0.7,0.59997215909168,0.3,0.433333333333333,0.866666666666667,1
80,NaN,11.3906360164121,0.379687867213735,0.3,0.7,0.59997215909168,0.3,0.433333333333333,0.866666666666667,1
85,NaN,11.3906360164121,0.379687867213735,0.3,0.7,0.59997215909168,0.3,0.433333333333333,0.866666666666667,1
90,NaN,11.3906360164121,0.379687867213735,0.3,0.7,0.59997215909168,0.3,0.433333333333333,0.866666666666667,1
95,NaN,11.3906360164121,0.379687867213735,0.3,0.7,0.59997215909168,0.3,0.433333333333333,0.866666666666667,1
100,NaN,11.3906360164121,0.379687867213735,0.3,0.7,0.59997215909168,0.3,0.433333333333333,0.866666666666667,1
