alpha,确定性判断的错误率,决策总代价,平均代价,综合错误率,正确率,f1,边界域错误率,边界域首选项错误率,边界域次选项错误率,边界域比例
0,0,17.9837671696937,0.18165421383529,0.262626262626263,0.737373737373737,0.746563212573618,0,0,0,0
0,0,18.967330098811,0.191589192917283,0.141414141414141,0.858585858585859,0.858564705703472,0,0,0,0
0,0,17.1832930587827,0.17356861675538,0.161616161616162,0.838383838383838,0.83988675832608,0,0,0,0
5,0.223404255319149,17.7800995411858,0.179596965062483,0.222222222222222,0.777777777777778,0.786724859144014,0.2,1,0.2,0.0505050505050505
10,0.120481927710843,18.2654580580015,0.184499576343449,0.151515151515151,0.848484848484849,0.888783850732081,0.3125,1,0.3125,0.161616161616162
15,0.120481927710843,18.2654580580015,0.184499576343449,0.151515151515151,0.848484848484849,0.888783850732081,0.3125,1,0.3125,0.161616161616162
20,0.113924050632911,17.7445930545944,0.179238313682772,0.151515151515151,0.848484848484849,0.897373857864452,0.3,0.85,0.45,0.202020202020202
25,0.10958904109589,16.7018270911323,0.168705324152852,0.141414141414141,0.858585858585859,0.908483992310762,0.230769230769231,0.692307692307692,0.538461538461538,0.262626262626263
30,0.101449275362319,16.1556718178049,0.163188604220252,0.141414141414141,0.858585858585859,0.918584772616037,0.233333333333333,0.633333333333333,0.6,0.303030303030303
35,NaN,16.761972604229,0.169312854588172,0.141414141414141,0.858585858585859,0.999986327763659,0.141414141414141,0.262626262626263,0.878787878787879,1
40,NaN,16.761972604229,0.169312854588172,0.141414141414141,0.858585858585859,0.999986327763659,0.141414141414141,0.262626262626263,0.878787878787879,1
45,NaN,16.761972604229,0.169312854588172,0.141414141414141,0.858585858585859,0.999986327763659,0.141414141414141,0.262626262626263,0.878787878787879,1
50,NaN,16.761972604229,0.169312854588172,0.141414141414141,0.858585858585859,0.999986327763659,0.141414141414141,0.262626262626263,0.878787878787879,1
55,NaN,16.761972604229,0.169312854588172,0.141414141414141,0.858585858585859,0.999986327763659,0.141414141414141,0.262626262626263,0.878787878787879,1
60,NaN,16.761972604229,0.169312854588172,0.141414141414141,0.858585858585859,0.999986327763659,0.141414141414141,0.262626262626263,0.878787878787879,1
65,NaN,16.761972604229,0.169312854588172,0.141414141414141,0.858585858585859,0.999986327763659,0.141414141414141,0.262626262626263,0.878787878787879,1
70,NaN,16.761972604229,0.169312854588172,0.141414141414141,0.858585858585859,0.999986327763659,0.141414141414141,0.262626262626263,0.878787878787879,1
75,NaN,16.761972604229,0.169312854588172,0.141414141414141,0.858585858585859,0.999986327763659,0.141414141414141,0.262626262626263,0.878787878787879,1
80,NaN,16.761972604229,0.169312854588172,0.141414141414141,0.858585858585859,0.999986327763659,0.141414141414141,0.262626262626263,0.878787878787879,1
85,NaN,16.761972604229,0.169312854588172,0.141414141414141,0.858585858585859,0.999986327763659,0.141414141414141,0.262626262626263,0.878787878787879,1
90,NaN,16.761972604229,0.169312854588172,0.141414141414141,0.858585858585859,0.999986327763659,0.141414141414141,0.262626262626263,0.878787878787879,1
95,NaN,16.761972604229,0.169312854588172,0.141414141414141,0.858585858585859,0.999986327763659,0.141414141414141,0.262626262626263,0.878787878787879,1
100,NaN,16.761972604229,0.169312854588172,0.141414141414141,0.858585858585859,0.999986327763659,0.141414141414141,0.262626262626263,0.878787878787879,1
