alpha,确定性判断的错误率,决策总代价,平均代价,综合错误率,正确率,f1,边界域错误率,边界域首选项错误率,边界域次选项错误率,边界域比例
0,0,13.8387960449928,0.16280936523521,0.258823529411765,0.741176470588235,0.75804011161092,0,0,0,0
0,0,14.7680141453673,0.173741342886674,0.223529411764706,0.776470588235294,0.776426838190979,0,0,0,0
0,0,13.0578305412385,0.153621535779277,0.183098591549296,0.816901408450704,0.776426838190979,0,0,0,0
5,0.217948717948718,14.6940246572215,0.172870878320253,0.235294117647059,0.764705882352941,0.793799113117865,0.428571428571429,0.714285714285714,0.714285714285714,0.0823529411764706
10,0.197368421052632,13.4093715799136,0.157757312704866,0.211764705882353,0.788235294117647,0.818120704627101,0.333333333333333,0.777777777777778,0.555555555555556,0.105882352941176
15,0.145161290322581,13.6004663486107,0.160005486454244,0.141176470588235,0.858823529411765,0.892027505794361,0.130434782608696,0.565217391304348,0.565217391304348,0.270588235294118
20,0.145161290322581,13.6004663486107,0.160005486454244,0.141176470588235,0.858823529411765,0.892027505794361,0.130434782608696,0.565217391304348,0.565217391304348,0.270588235294118
25,0.145161290322581,13.6004663486107,0.160005486454244,0.141176470588235,0.858823529411765,0.892027505794361,0.130434782608696,0.565217391304348,0.565217391304348,0.270588235294118
30,0.135593220338983,12.0414617642189,0.141664256049634,0.129411764705882,0.870588235294118,0.903553108787096,0.115384615384615,0.538461538461538,0.576923076923077,0.305882352941176
35,0.133333333333333,12.2009332656766,0.143540391360901,0.117647058823529,0.882352941176471,0.926028590558592,0.1,0.4,0.7,0.470588235294118
40,0.133333333333333,12.2009332656766,0.143540391360901,0.117647058823529,0.882352941176471,0.926028590558592,0.1,0.4,0.7,0.470588235294118
45,0.133333333333333,12.2009332656766,0.143540391360901,0.117647058823529,0.882352941176471,0.926028590558592,0.1,0.4,0.7,0.470588235294118
50,0.162162162162162,13.3495810609635,0.157053894834864,0.117647058823529,0.882352941176471,0.926028590558592,0.0833333333333334,0.333333333333333,0.75,0.564705882352941
55,0.162162162162162,13.3495810609635,0.157053894834864,0.117647058823529,0.882352941176471,0.926028590558592,0.0833333333333334,0.333333333333333,0.75,0.564705882352941
60,NaN,16.7272651901143,0.196791355177815,0.0705882352941176,0.929411764705882,0.999994860687023,0.0705882352941176,0.258823529411765,0.811764705882353,1
65,NaN,16.7272651901143,0.196791355177815,0.0705882352941176,0.929411764705882,0.999994860687023,0.0705882352941176,0.258823529411765,0.811764705882353,1
70,NaN,16.7272651901143,0.196791355177815,0.0705882352941176,0.929411764705882,0.999994860687023,0.0705882352941176,0.258823529411765,0.811764705882353,1
75,NaN,16.7272651901143,0.196791355177815,0.0705882352941176,0.929411764705882,0.999994860687023,0.0705882352941176,0.258823529411765,0.811764705882353,1
80,NaN,16.7272651901143,0.196791355177815,0.0705882352941176,0.929411764705882,0.999994860687023,0.0705882352941176,0.258823529411765,0.811764705882353,1
85,NaN,16.7272651901143,0.196791355177815,0.0705882352941176,0.929411764705882,0.999994860687023,0.0705882352941176,0.258823529411765,0.811764705882353,1
90,NaN,16.7272651901143,0.196791355177815,0.0705882352941176,0.929411764705882,0.999994860687023,0.0705882352941176,0.258823529411765,0.811764705882353,1
95,NaN,16.7272651901143,0.196791355177815,0.0705882352941176,0.929411764705882,0.999994860687023,0.0705882352941176,0.258823529411765,0.811764705882353,1
100,NaN,16.7272651901143,0.196791355177815,0.0705882352941176,0.929411764705882,0.999994860687023,0.0705882352941176,0.258823529411765,0.811764705882353,1
