alpha,确定性判断的错误率,决策总代价,平均代价,综合错误率,正确率,f1,边界域错误率,边界域首选项错误率,边界域次选项错误率,边界域比例
0,0,400.207745641278,0.391592706106926,0.429549902152642,0.570450097847358,0.557318609909085,0,0,0,0
0,0,411.678943598167,0.40281697025261,0.397260273972603,0.602739726027397,0.589445964610406,0,0,0,0
0,0,362.931669112681,0.355119050012408,0.383647798742138,0.616352201257862,0.589486629649508,0,0,0,0
5,0.413223140495868,393.062601353243,0.384601371187127,0.420743639921722,0.579256360078278,0.582259191393024,0.555555555555556,0.722222222222222,0.833333333333333,0.0528375733855186
10,0.397170837867247,388.256996548705,0.379899213844134,0.411937377690802,0.588062622309198,0.606180054949047,0.543689320388349,0.718446601941748,0.825242718446602,0.100782778864971
15,0.385236447520185,381.13231311119,0.372927899326018,0.401174168297456,0.598825831702544,0.633391685286638,0.490322580645161,0.67741935483871,0.812903225806452,0.151663405088063
20,0.368550368550369,373.590285918843,0.365548224969514,0.399217221135029,0.600782778864971,0.655591391628925,0.519230769230769,0.668269230769231,0.850961538461538,0.203522504892368
25,0.362091503267974,369.235384765536,0.361287069242207,0.39334637964775,0.60665362035225,0.677378019790527,0.486381322957198,0.630350194552529,0.856031128404669,0.25146771037182
30,0.337062937062937,362.717261510454,0.354909257838018,0.39041095890411,0.60958904109589,0.706668924399751,0.514657980456026,0.644951140065147,0.86970684039088,0.300391389432485
35,0.311178247734139,354.984138405782,0.347342601179826,0.389432485322896,0.610567514677104,0.726059065149825,0.533333333333333,0.647222222222222,0.886111111111111,0.352250489236791
40,0.320661157024793,354.962299223167,0.347321232116602,0.386497064579256,0.613502935420744,0.737357849452076,0.482014388489209,0.587529976019185,0.894484412470024,0.408023483365949
45,0.320855614973262,352.595447805177,0.345005330533441,0.386497064579256,0.613502935420744,0.749983635140836,0.466377440347072,0.561822125813449,0.904555314533623,0.451076320939335
50,0.318548387096774,350.22305373893,0.342684005615391,0.386497064579256,0.613502935420744,0.770219521033769,0.450570342205323,0.534220532319392,0.916349809885932,0.5146771037182
55,0.315098468271335,349.288873540626,0.341769934971258,0.386497064579256,0.613502935420744,0.781093167589832,0.444247787610619,0.52212389380531,0.92212389380531,0.552837573385519
60,0.32994923857868,343.788874286271,0.336388331004179,0.386497064579256,0.613502935420744,0.796132516681528,0.421974522292994,0.49203821656051,0.929936305732484,0.614481409001957
65,0.330532212885154,340.157187395524,0.332834821326345,0.386497064579256,0.613502935420744,0.810382836164772,0.416541353383459,0.482706766917293,0.933834586466165,0.650684931506849
70,0.320261437908497,335.373420357685,0.32815403166114,0.385518590998043,0.614481409001957,0.831433378310077,0.41340782122905,0.476256983240223,0.937150837988827,0.700587084148728
75,NaN,312.42175686548,0.305696435289119,0.379647749510763,0.620352250489237,0.999997721299779,0.379647749510763,0.429549902152642,0.950097847358121,1
80,NaN,312.42175686548,0.305696435289119,0.379647749510763,0.620352250489237,0.999997721299779,0.379647749510763,0.429549902152642,0.950097847358121,1
85,NaN,312.42175686548,0.305696435289119,0.379647749510763,0.620352250489237,0.999997721299779,0.379647749510763,0.429549902152642,0.950097847358121,1
90,NaN,312.42175686548,0.305696435289119,0.379647749510763,0.620352250489237,0.999997721299779,0.379647749510763,0.429549902152642,0.950097847358121,1
95,NaN,312.42175686548,0.305696435289119,0.379647749510763,0.620352250489237,0.999997721299779,0.379647749510763,0.429549902152642,0.950097847358121,1
100,NaN,312.42175686548,0.305696435289119,0.379647749510763,0.620352250489237,0.999997721299779,0.379647749510763,0.429549902152642,0.950097847358121,1
