alpha,确定性判断的错误率,决策总代价,平均代价,综合错误率,正确率,f1,边界域错误率,边界域首选项错误率,边界域次选项错误率,边界域比例
0,0,2542.28939144556,0.376356682671437,0.287638786084382,0.712361213915618,0.570294063490133,0,0,0,0
0,0,2555.87725871191,0.378368210023969,0.274907475943745,0.725092524056255,0.576307303707797,0,0,0,0
0,0,2107.94465215062,0.312056943323555,0.264315162620247,0.735684837379753,0.569727263061096,0,0,0,0
5,0.272727272727273,2528.84624036599,0.374366578884677,0.270318282753516,0.729681717246484,0.605873422810166,0.225146198830409,0.567251461988304,0.657894736842105,0.0506291635825315
10,0.259795851168917,2497.18556294325,0.369679580006403,0.255662472242783,0.744337527757217,0.642222462466796,0.218795888399413,0.535976505139501,0.682819383259912,0.100814211695041
15,0.248212105354963,2458.77538130933,0.363993394716407,0.243079200592154,0.756920799407846,0.673438444841033,0.214285714285714,0.50880626223092,0.705479452054795,0.151295336787565
20,0.241717564316121,2444.85586888602,0.36193277111562,0.234641006661732,0.765358993338268,0.696776960748675,0.206360946745562,0.471153846153846,0.735207100591716,0.200148038490007
25,0.230890776219633,2415.75792211949,0.357625155013988,0.226498889711325,0.773501110288675,0.721372504958113,0.213356973995272,0.457446808510638,0.755910165484634,0.250481125092524
30,0.223138747884941,2397.77703911981,0.354963292245715,0.217024426350851,0.782975573649149,0.744528611188677,0.202762703502713,0.438085841144549,0.764676862358165,0.300074019245004
35,0.214627477785373,2382.05144931845,0.352635299677047,0.209326424870466,0.790673575129534,0.769526743597337,0.19949281487743,0.423076923076923,0.776415891800507,0.350259067357513
40,0.215149272144091,2420.89691177888,0.358385923283328,0.203849000740192,0.796150999259808,0.781866252997481,0.186898593634345,0.396373056994819,0.790525536639526,0.4
45,0.215813701597617,2439.98180448489,0.361211221981479,0.199111769059956,0.800888230940044,0.795849051709139,0.178967994774657,0.374265186152841,0.804702808621816,0.453293856402665
50,0.211950059453032,2441.37032851402,0.36141677698209,0.193042190969652,0.806957809030348,0.812326934201364,0.174284871719257,0.362724859923326,0.81156001179593,0.5019985196151
55,0.219265746042439,2489.31973928318,0.368515135349102,0.18919319022946,0.81080680977054,0.823440694384056,0.165610142630745,0.341257263602747,0.824352879027998,0.560473723168024
60,0.215061820906707,2485.56969643869,0.36795998466894,0.182235381199112,0.817764618800888,0.841523757472637,0.16079295154185,0.335046500244738,0.825746451297112,0.604885270170244
65,0.227684964200477,2562.07647597428,0.379285932786717,0.175425610658771,0.824574389341229,0.861061630974081,0.151931330472103,0.314592274678112,0.837339055793991,0.689859363434493
70,0.227835562159485,2563.86819347198,0.379551175939598,0.174537379718727,0.825462620281273,0.865395158327648,0.151815878378378,0.313133445945946,0.838682432432432,0.701110288675056
75,0.235574063057704,2570.35164522834,0.380510976347644,0.169948186528497,0.830051813471503,0.881177459504873,0.148206543161214,0.304887662593614,0.8433188805676,0.751147298297557
80,0.259865971705138,2611.40921644051,0.386589077193266,0.16580310880829,0.83419689119171,0.891462469039199,0.142461197339246,0.294530672579453,0.847930524759793,0.801184307920059
85,0.294175715695953,2647.88974341525,0.39198959932128,0.16239822353812,0.83760177646188,0.904325605934989,0.139150121908743,0.286485545106235,0.852664576802508,0.850037009622502
90,0.349924585218703,2667.89509893183,0.394951161944016,0.157216876387861,0.842783123612139,0.923554455960434,0.136244254760341,0.28086014445174,0.855384110308601,0.901850481125092
95,NaN,2497.49164312006,0.369724891653599,0.140636565507032,0.859363434492968,0.999999885824024,0.140636565507032,0.287638786084382,0.85299777942265,1
100,NaN,2497.49164312006,0.369724891653599,0.140636565507032,0.859363434492968,0.999999885824024,0.140636565507032,0.287638786084382,0.85299777942265,1
