alpha,确定性判断的错误率,决策总代价,平均代价,综合错误率,正确率,f1,边界域错误率,边界域首选项错误率,边界域次选项错误率,边界域比例
0,0,18.4603750802852,0.615345836009506,0.633333333333333,0.366666666666667,0.196212035838241,0,0,0,0
0,0,19.654131427737,0.6551377142579,0.633333333333333,0.366666666666667,0.192384834341737,0,0,0,0
0,0,23.2416138884013,0.77472046294671,0.655172413793103,0.344827586206897,0.165869172414363,0,0,0,0
5,0.642857142857143,18.3267276246804,0.61089092082268,0.6,0.4,0.232774042439201,0,0.5,0.5,0.0666666666666667
10,0.62962962962963,17.9098274251689,0.59699424750563,0.566666666666667,0.433333333333333,0.266467095905535,0,0.666666666666667,0.333333333333333,0.1
15,0.8125,18.5276735815059,0.61758911938353,0.533333333333333,0.466666666666667,0.334327361980538,0.214285714285714,0.428571428571429,0.785714285714286,0.466666666666667
20,0.8125,18.5276735815059,0.61758911938353,0.533333333333333,0.466666666666667,0.334327361980538,0.214285714285714,0.428571428571429,0.785714285714286,0.466666666666667
25,0.8125,18.5276735815059,0.61758911938353,0.533333333333333,0.466666666666667,0.334327361980538,0.214285714285714,0.428571428571429,0.785714285714286,0.466666666666667
30,0.8125,18.5276735815059,0.61758911938353,0.533333333333333,0.466666666666667,0.334327361980538,0.214285714285714,0.428571428571429,0.785714285714286,0.466666666666667
35,0.8125,18.5276735815059,0.61758911938353,0.533333333333333,0.466666666666667,0.334327361980538,0.214285714285714,0.428571428571429,0.785714285714286,0.466666666666667
40,0.8125,18.5276735815059,0.61758911938353,0.533333333333333,0.466666666666667,0.334327361980538,0.214285714285714,0.428571428571429,0.785714285714286,0.466666666666667
45,0.8125,18.5276735815059,0.61758911938353,0.533333333333333,0.466666666666667,0.334327361980538,0.214285714285714,0.428571428571429,0.785714285714286,0.466666666666667
50,0.8,18.2080896144294,0.606936320480981,0.533333333333333,0.466666666666667,0.352485673441969,0.266666666666667,0.466666666666667,0.8,0.5
55,0.833333333333333,18.0868584843,0.602895282810002,0.533333333333333,0.466666666666667,0.390858930341351,0.333333333333333,0.5,0.833333333333333,0.6
60,0.833333333333333,17.8603306625692,0.595344355418974,0.533333333333333,0.466666666666667,0.390858930341351,0.333333333333333,0.5,0.833333333333333,0.6
65,0.9,17.9611344185938,0.598704480619793,0.533333333333333,0.466666666666667,0.401864477230591,0.35,0.5,0.85,0.666666666666667
70,NaN,14.1484489538693,0.471614965128975,0.533333333333333,0.466666666666667,0.599981111857992,0.533333333333333,0.633333333333333,0.9,1
75,NaN,14.1484489538693,0.471614965128975,0.533333333333333,0.466666666666667,0.599981111857992,0.533333333333333,0.633333333333333,0.9,1
80,NaN,14.1484489538693,0.471614965128975,0.533333333333333,0.466666666666667,0.599981111857992,0.533333333333333,0.633333333333333,0.9,1
85,NaN,14.1484489538693,0.471614965128975,0.533333333333333,0.466666666666667,0.599981111857992,0.533333333333333,0.633333333333333,0.9,1
90,NaN,14.1484489538693,0.471614965128975,0.533333333333333,0.466666666666667,0.599981111857992,0.533333333333333,0.633333333333333,0.9,1
95,NaN,14.1484489538693,0.471614965128975,0.533333333333333,0.466666666666667,0.599981111857992,0.533333333333333,0.633333333333333,0.9,1
100,NaN,14.1484489538693,0.471614965128975,0.533333333333333,0.466666666666667,0.599981111857992,0.533333333333333,0.633333333333333,0.9,1
