alpha,确定性判断的错误率,决策总代价,平均代价,综合错误率,正确率,f1,边界域错误率,边界域首选项错误率,边界域次选项错误率,边界域比例
0,0,51.4469598384426,0.395745844911097,0.538461538461538,0.461538461538462,0.448007671745625,0,0,0,0
0,0,52.2768427624434,0.402129559711103,0.515384615384615,0.484615384615385,0.466543621436197,0,0,0,0
0,0,46.5898233574181,0.358383256595524,0.51937984496124,0.48062015503876,0.454064729120117,0,0,0,0
5,0.555555555555556,51.268260998271,0.394371238448239,0.523076923076923,0.476923076923077,0.478684856056339,0.230769230769231,0.384615384615385,0.846153846153846,0.1
10,0.555555555555556,51.263668895915,0.394335914583961,0.523076923076923,0.476923076923077,0.478684856056339,0.230769230769231,0.384615384615385,0.846153846153846,0.1
15,0.55045871559633,50.4813356342392,0.388317966417225,0.507692307692308,0.492307692307692,0.505015281023538,0.285714285714286,0.476190476190476,0.80952380952381,0.161538461538462
20,0.557894736842105,48.9257411078235,0.376351854675566,0.476923076923077,0.523076923076923,0.576220729174483,0.257142857142857,0.485714285714286,0.771428571428571,0.269230769230769
25,0.557894736842105,48.9257411078235,0.376351854675566,0.476923076923077,0.523076923076923,0.576220729174483,0.257142857142857,0.485714285714286,0.771428571428571,0.269230769230769
30,0.549450549450549,48.0586636582463,0.369682028140356,0.469230769230769,0.530769230769231,0.593309456246819,0.282051282051282,0.512820512820513,0.769230769230769,0.3
35,0.547619047619048,46.941650964109,0.361089622800839,0.461538461538462,0.538461538461538,0.616922869108476,0.304347826086957,0.521739130434783,0.782608695652174,0.353846153846154
40,0.564102564102564,45.9664486607228,0.353588066620945,0.446153846153846,0.553846153846154,0.633613853055062,0.269230769230769,0.5,0.769230769230769,0.4
45,0.565217391304348,43.8448851115273,0.337268347011749,0.423076923076923,0.576923076923077,0.668169543754864,0.262295081967213,0.508196721311475,0.754098360655738,0.469230769230769
50,0.6,43.4748818117741,0.334422167782878,0.415384615384615,0.584615384615385,0.684249442066271,0.257142857142857,0.485714285714286,0.771428571428571,0.538461538461538
55,0.611111111111111,43.2918197568766,0.33301399812982,0.4,0.6,0.705236585523465,0.25,0.486842105263158,0.763157894736842,0.584615384615385
60,0.6,42.7166663199172,0.32858974092244,0.4,0.6,0.72287300275552,0.275,0.5,0.775,0.615384615384615
65,0.622222222222222,42.0778587271232,0.323675836362486,0.4,0.6,0.736856526160183,0.282352941176471,0.494117647058824,0.788235294117647,0.653846153846154
70,0.666666666666667,41.250961328916,0.317315087145507,0.392307692307692,0.607692307692308,0.749520845665556,0.274725274725275,0.483516483516484,0.791208791208791,0.7
75,NaN,32.2187080293443,0.247836215610341,0.353846153846154,0.646153846153846,0.999994727789042,0.353846153846154,0.538461538461538,0.815384615384615,1
80,NaN,32.2187080293443,0.247836215610341,0.353846153846154,0.646153846153846,0.999994727789042,0.353846153846154,0.538461538461538,0.815384615384615,1
85,NaN,32.2187080293443,0.247836215610341,0.353846153846154,0.646153846153846,0.999994727789042,0.353846153846154,0.538461538461538,0.815384615384615,1
90,NaN,32.2187080293443,0.247836215610341,0.353846153846154,0.646153846153846,0.999994727789042,0.353846153846154,0.538461538461538,0.815384615384615,1
95,NaN,32.2187080293443,0.247836215610341,0.353846153846154,0.646153846153846,0.999994727789042,0.353846153846154,0.538461538461538,0.815384615384615,1
100,NaN,32.2187080293443,0.247836215610341,0.353846153846154,0.646153846153846,0.999994727789042,0.353846153846154,0.538461538461538,0.815384615384615,1
